Dates,Axis,BOB,BOI,CBI,City Union,DCB,Federal,HDFC,ICICI,Kotak,PNB,RBL,SBI,UCO,Union Bank,Yes Bank,Bajaj Finance,Bajaj Finserv,BF investment,Cholmandalam Finance Holding,edelweiss,IDFC,HDFC fin,KILC,LT,Motilal Oswal,Reliance Capital,SBI.1,Shriram Finance,Tata Investment,HCL info,HCL tech,Infosys,Mphasis,Naukri,Oracle,TCS,Tech Mahindra,Wipro,Aarti,Ajanta Pharma,Alembic,Biocon,Cipla,Dr. Reddys,Indoco,JB,Lupin,Natco,Panacea,Piramal,Sun,Aditya Birla Fashion,Future Lifestyle,PC jewellers,Future,rajesh exports,Shoppers Stop,Titan,Trent,Arvind,Bombay Dyeing,Grasim,KPR Mill,Page Ind,Raymond,SRF,Vardhman,Welspun
2020-12-08,619.9,60.4,49.5,15.45,178.05,115.9,67.0,1377.0,511.7,1825.0,36.0,250.0,270.35,13.35,31.5,15.98,4845.0,9045.0,293.15,553.0,81.0,40.0,1377.0,1301.0,92.6,655.9,10.78,270.35,1077.7,1073.8,9.32,855.1,1144.4,1339.0,4272.0,3060.95,2745.0,943.55,360.0,31.5,1699.0,1030.0,450.35,779.7,5065.0,310.0,1005.25,971.3,975.0,228.1,1508.0,582.3,162.3,90.6,18.2,9.05,495.0,194.0,1427.55,695.05,48.3,77.25,935.2,849.0,24120.0,343.95,5395.0,961.8,92.0
2020-12-07,616.0,59.5,48.7,14.9,180.0,120.6,66.0,1377.0,504.1,1847.0,35.5,237.15,263.45,13.11,31.15,15.66,4874.95,9097.0,295.15,532.7,81.7,40.0,1377.0,1355.0,88.3,653.0,10.86,263.45,1006.15,990.0,9.6,858.9,1144.0,1364.95,4236.0,3040.0,2719.0,919.0,362.8,31.15,1615.0,1012.0,443.15,767.5,4935.0,303.65,1000.0,938.0,915.0,217.8,1473.95,570.0,160.05,89.4,17.0,9.17,492.0,191.9,1437.0,682.95,42.5,73.55,938.0,824.0,24010.0,333.1,5350.0,949.75,88.75
2020-12-04,603.55,59.0,49.8,14.16,180.5,116.7,66.25,1377.0,484.45,1820.0,36.05,233.0,256.5,13.15,31.5,15.52,4867.5,9197.0,295.0,539.5,81.3,40.0,1377.0,1340.0,91.0,614.75,10.97,256.5,1041.0,981.95,10.82,865.0,1126.0,1360.0,4181.4,3100.0,2706.0,910.0,360.35,31.5,1566.5,1020.1,434.2,762.15,4932.0,291.0,1006.4,920.0,921.0,227.05,1502.05,550.0,164.5,94.1,17.2,9.4,476.75,192.5,1418.0,684.9,41.35,72.35,917.0,824.95,23293.4,328.7,5275.0,894.6,85.35
2020-12-03,610.1,54.85,47.5,13.5,183.8,118.0,66.0,1420.1,481.7,1839.45,34.4,226.55,249.0,12.46,29.45,15.69,4860.0,8845.0,284.0,534.15,75.0,40.0,1420.1,1308.05,86.05,614.75,11.6,249.0,1049.0,967.05,10.31,847.0,1152.15,1343.0,4210.0,3030.0,2768.55,912.0,364.65,29.45,1552.5,1009.0,432.0,759.95,4853.3,285.1,1005.0,919.0,908.9,249.05,1425.0,549.0,166.8,105.0,17.05,9.72,460.0,187.95,1396.0,699.95,40.4,71.45,915.6,810.0,23257.35,322.55,5201.0,879.0,83.5
2020-12-02,607.0,54.05,47.2,13.02,182.55,113.1,65.5,1432.0,487.0,1882.9,34.6,228.0,248.65,12.44,29.1,15.77,4861.15,8795.0,289.5,522.45,75.5,40.75,1432.0,1302.0,88.6,614.0,11.81,248.65,1027.0,944.1,9.82,835.0,1135.0,1311.15,4212.6,3023.65,2720.0,895.0,353.35,29.1,1549.1,985.0,434.5,756.5,4857.0,271.5,1000.1,914.0,930.0,207.8,1413.75,540.8,162.0,104.25,15.55,9.67,460.0,185.55,1343.15,718.8,40.1,71.15,907.3,790.0,23240.0,324.9,5100.0,855.0,83.0
2020-12-01,609.0,51.7,45.5,12.8,186.0,110.0,63.25,1440.0,483.0,1934.0,34.0,224.8,244.8,12.55,28.3,15.38,4945.0,8815.0,278.35,550.0,72.45,42.0,1440.0,1331.0,86.0,601.05,11.36,244.8,1079.0,948.15,8.27,828.1,1105.55,1322.0,4350.0,3058.0,2680.0,895.0,353.0,28.3,1544.45,1014.0,431.15,750.35,4861.15,265.65,1032.0,896.0,934.35,204.0,1394.95,517.0,164.0,99.3,15.5,9.6,452.5,190.0,1371.0,727.55,41.4,71.0,883.2,785.0,22900.0,324.0,5185.0,850.0,81.2
2020-11-27,612.8,51.5,44.8,12.9,174.0,104.85,60.0,1433.45,475.6,1892.2,32.2,224.0,246.0,12.25,27.25,14.15,4861.0,8869.0,275.0,512.5,67.0,41.5,1433.45,1310.05,79.35,606.1,10.02,246.0,1051.7,939.1,7.7,836.0,1115.0,1340.0,4153.1,3015.0,2700.0,861.0,355.0,27.25,1530.0,990.55,425.6,741.7,4898.8,264.85,958.85,899.55,905.0,204.0,1419.3,514.0,161.35,90.3,15.4,10.47,452.45,188.0,1330.0,711.05,40.75,71.9,877.0,808.0,22783.5,321.5,5050.0,846.25,81.2
2020-11-26,601.0,49.0,44.7,12.25,180.0,104.5,60.0,1415.65,474.2,1862.45,31.4,228.5,244.4,12.31,26.95,14.25,4686.95,8759.9,273.0,515.6,63.6,38.55,1415.65,1332.0,74.6,613.6,10.99,244.4,1064.8,851.0,7.84,825.0,1118.0,1333.0,4060.0,3011.0,2686.65,865.0,350.4,26.95,1526.0,995.0,421.05,732.1,4824.0,264.25,957.0,899.0,914.0,200.95,1388.0,505.3,155.75,84.9,15.75,10.7,452.45,182.0,1313.3,739.95,41.0,70.0,856.85,793.9,22301.0,318.95,5144.15,845.0,80.95
2020-11-25,625.9,47.5,43.7,11.96,187.0,97.1,59.0,1450.0,483.0,1940.0,30.45,229.0,244.2,12.21,26.0,14.75,4820.0,8949.0,278.25,524.0,65.5,41.85,1450.0,1325.0,73.35,616.65,10.45,244.2,1037.0,936.0,7.63,841.0,1139.0,1348.0,4055.0,3020.4,2727.0,872.0,357.55,26.0,1530.55,1000.0,443.0,751.0,5000.0,280.95,984.5,904.5,915.0,203.0,1450.0,521.35,155.6,75.35,15.65,11.29,454.0,179.0,1355.0,770.05,41.05,74.05,851.25,802.9,22625.85,321.0,5346.9,860.8,81.55
2020-11-24,603.2,47.15,43.9,11.85,183.8,94.5,58.8,1407.2,473.1,1898.0,30.4,216.0,240.9,12.2,25.9,14.65,4847.0,8839.0,277.8,511.45,63.9,45.2,1407.2,1317.0,73.65,611.0,10.99,240.9,984.0,944.95,7.83,840.0,1144.0,1333.9,4049.8,3042.75,2738.0,870.0,359.0,25.9,1527.0,992.7,422.0,750.0,4847.0,278.25,969.95,890.0,915.0,196.0,1393.05,513.55,157.0,77.9,15.35,11.74,476.0,183.5,1365.0,789.95,40.45,70.5,854.6,809.0,22300.0,309.95,5193.75,849.0,84.2
2020-11-23,611.5,48.0,44.7,11.74,183.15,95.9,59.0,1412.0,480.4,1895.45,29.95,213.7,243.2,12.18,25.4,14.65,4780.0,8730.0,276.5,489.0,63.0,37.7,1412.0,1270.6,72.3,615.0,12.26,243.2,940.0,925.0,7.7,823.2,1103.2,1316.0,4000.0,3045.0,2685.0,837.0,347.6,25.4,1537.2,974.3,420.1,741.0,4689.0,258.5,934.2,889.8,910.0,199.0,1424.0,504.8,159.55,74.95,15.65,11.95,460.5,181.6,1371.0,751.5,41.35,69.55,858.1,815.0,22136.9,309.7,5076.0,843.65,83.0
2020-11-20,614.2,47.65,41.4,11.56,191.0,95.15,58.55,1374.0,478.65,1824.9,30.0,212.9,241.2,11.94,25.25,14.33,4565.0,7900.0,271.0,493.6,61.3,32.15,1374.0,1257.0,71.8,611.2,11.4,241.2,919.0,940.0,7.56,815.0,1105.5,1349.85,3832.0,3062.0,2655.0,824.1,343.95,25.25,1535.0,975.25,424.0,742.9,4736.0,253.0,913.3,891.9,915.0,191.0,1390.15,509.0,161.65,73.0,15.2,13.0,464.85,182.2,1293.15,748.0,42.0,68.95,841.0,798.0,22110.9,312.05,5061.0,860.9,81.0
2020-11-19,620.05,49.3,41.75,11.7,198.0,92.9,61.85,1400.0,490.0,1824.7,30.9,217.5,247.5,11.84,25.55,14.57,4625.0,7800.0,282.8,460.0,61.6,33.1,1400.0,1284.35,73.8,625.0,10.85,247.5,919.85,930.0,7.6,814.95,1104.65,1307.9,3995.0,3062.35,2630.0,834.9,348.4,25.55,1569.95,965.2,420.4,743.35,4690.0,255.75,943.0,879.0,898.4,192.9,1402.0,511.4,159.2,74.2,15.7,13.0,465.0,183.0,1279.0,763.35,42.8,67.05,844.5,799.0,22440.0,299.9,5020.0,862.65,77.15
2020-11-18,626.45,47.15,40.35,11.8,188.1,91.25,58.0,1411.0,489.0,1796.0,29.75,212.0,240.0,11.96,25.15,14.5,4474.1,7396.0,280.0,444.65,58.0,33.65,1411.0,1256.05,70.7,611.0,11.42,240.0,860.9,905.0,7.42,819.7,1129.0,1314.9,3940.0,3040.0,2665.0,843.0,349.0,25.15,1561.0,970.0,429.7,745.0,4785.3,256.7,941.25,887.95,917.0,189.5,1396.0,516.3,159.8,72.5,15.85,13.5,475.0,187.8,1300.0,740.05,43.0,68.9,844.6,804.95,22707.0,294.6,5001.0,858.45,77.25
2020-11-17,613.6,46.55,40.9,11.75,187.0,90.7,57.0,1386.55,487.0,1771.0,29.85,207.9,231.95,11.88,24.9,14.57,4386.0,7399.0,283.0,432.65,55.15,31.65,1386.55,1289.95,70.05,588.5,12.02,231.95,872.0,882.0,7.98,832.0,1138.0,1325.65,3850.0,3105.0,2685.0,845.3,347.0,24.9,1564.2,987.0,435.0,748.0,4897.0,258.0,965.0,915.0,909.65,195.0,1456.0,515.55,157.2,72.05,16.0,13.5,460.4,191.0,1293.0,754.2,41.3,65.5,840.1,832.05,22200.0,288.0,5141.25,869.7,76.0
2020-11-14,613.55,47.0,40.5,11.5,187.5,91.65,57.45,1370.0,489.9,1778.0,29.7,208.2,232.4,11.55,25.0,14.71,4414.75,7360.0,281.5,429.0,55.4,31.6,1370.0,1265.0,70.7,583.75,12.65,232.4,880.0,874.0,7.65,831.15,1137.0,1328.3,3870.0,3116.85,2680.0,845.0,346.5,25.0,1558.0,985.0,434.55,750.0,4884.0,260.0,988.0,910.0,908.0,185.25,1482.0,512.7,158.1,74.85,16.0,12.65,461.05,187.35,1293.0,754.0,39.8,65.0,845.0,829.0,22200.0,287.0,5185.0,860.0,75.5
2020-11-13,595.7,45.65,40.55,11.65,177.0,89.65,55.9,1369.4,473.5,1752.45,29.1,199.25,225.5,11.88,24.3,14.23,4260.0,7000.55,277.55,422.75,55.65,31.05,1369.4,1263.0,68.3,550.35,14.71,225.5,858.0,876.7,7.79,824.35,1119.85,1331.05,3625.0,3124.0,2656.0,836.9,343.55,24.3,1526.0,967.0,424.2,741.35,4860.0,256.2,941.0,903.0,925.0,192.5,1410.0,510.55,154.0,74.1,16.0,11.35,469.0,180.0,1289.0,718.0,39.5,64.5,827.8,821.0,21900.0,281.0,5073.55,850.8,75.5
2020-11-12,600.0,46.9,40.7,11.8,178.15,89.0,57.4,1350.0,481.0,1798.9,29.25,203.25,232.1,11.7,24.95,14.7,4263.8,6910.0,274.0,422.15,54.0,31.25,1350.0,1250.0,68.5,555.05,14.01,232.1,867.0,878.0,7.69,826.25,1124.0,1310.0,3545.05,3099.0,2687.0,835.55,347.5,24.95,1545.0,955.0,416.5,743.0,4887.0,254.0,945.0,910.0,904.0,186.95,1375.0,502.35,156.05,75.5,16.05,11.8,455.0,172.0,1294.0,693.0,37.8,64.4,803.15,790.0,21999.0,276.1,4961.0,853.0,75.5
2020-11-11,583.5,48.45,41.2,11.85,183.45,91.95,59.0,1400.0,484.5,1776.8,29.8,211.05,232.9,11.95,25.2,14.21,4210.0,6701.0,274.35,415.3,54.0,30.9,1400.0,1263.0,70.0,578.0,13.35,232.9,858.75,880.0,7.6,810.0,1098.0,1335.0,3465.0,3099.4,2645.3,822.3,344.9,25.2,1521.0,938.75,408.15,725.0,4760.0,252.35,950.0,863.0,883.7,183.0,1369.0,494.0,158.9,75.0,15.9,12.8,455.0,185.3,1305.0,722.5,34.7,64.5,789.65,794.4,22300.0,285.0,4975.0,831.4,82.9
2020-11-10,570.6,47.0,41.0,11.52,182.7,92.0,56.1,1351.0,484.25,1727.45,28.9,198.55,222.35,11.88,25.0,13.54,3900.0,6424.0,272.35,420.4,53.25,30.3,1351.0,1250.75,67.8,578.6,12.72,222.35,840.0,855.75,7.65,847.2,1129.95,1355.0,3659.9,3109.25,2725.0,875.0,351.5,25.0,1575.15,970.0,422.0,770.0,4854.0,255.0,997.0,930.0,927.0,182.0,1382.0,510.5,152.0,75.1,16.25,13.1,455.0,180.0,1285.05,677.0,34.5,64.75,800.0,797.95,22077.6,289.35,5125.0,866.25,76.45
2020-11-09,544.6,46.05,41.7,11.57,166.75,85.0,55.75,1311.7,449.2,1722.0,27.9,195.0,221.15,11.95,25.0,12.4,3809.0,6320.0,278.5,413.65,54.8,30.05,1311.7,1263.0,68.8,568.0,12.12,221.15,848.0,858.8,8.01,863.0,1125.0,1354.4,3618.0,3107.0,2738.25,856.0,349.35,25.0,1610.0,995.0,431.9,797.0,4950.0,262.0,1010.8,925.0,927.0,176.7,1345.2,512.2,151.5,78.8,16.25,14.2,460.0,177.05,1265.0,675.0,34.0,66.5,790.2,790.95,21501.1,285.05,4966.9,825.0,76.0
2020-11-06,539.5,45.35,40.5,11.1,162.7,83.5,54.2,1260.0,439.95,1660.0,28.0,186.0,219.0,11.3,24.4,12.33,3740.0,6000.05,272.25,409.85,57.0,30.5,1260.0,1300.0,67.0,559.35,11.55,219.0,816.25,850.0,7.86,844.0,1108.0,1362.0,3637.0,3057.3,2695.0,835.0,346.35,24.4,1615.0,985.0,413.3,796.5,4956.0,260.6,1023.0,943.8,919.5,177.95,1340.0,515.0,156.0,79.45,16.6,14.5,456.0,177.0,1247.8,670.4,34.25,62.4,806.4,761.0,21067.4,276.15,4870.0,799.3,75.65
2020-11-05,532.55,44.3,39.35,11.05,158.5,80.0,53.2,1264.0,444.0,1641.1,27.5,186.8,214.5,11.7,23.85,12.3,3602.0,5899.95,261.35,403.1,53.25,29.75,1264.0,1258.0,65.4,558.2,11.0,214.5,790.2,850.1,8.19,834.9,1112.0,1384.1,3669.0,3101.8,2681.0,835.0,348.75,23.85,1621.0,992.0,411.0,783.05,4990.0,264.0,1014.6,946.0,909.0,172.5,1302.25,508.0,149.65,76.05,16.55,15.0,443.9,178.15,1220.0,675.0,33.95,62.05,786.65,735.0,20450.8,274.0,4578.0,781.6,75.2
2020-11-04,527.0,44.55,39.5,11.15,157.6,81.5,53.15,1249.05,436.0,1590.0,27.8,184.5,204.4,11.8,24.25,12.3,3475.0,5743.0,262.45,415.1,50.25,30.2,1249.05,1330.0,65.5,550.0,10.48,204.4,756.0,852.5,7.7,810.55,1066.0,1340.0,3590.35,3120.85,2625.0,810.05,336.6,24.25,1650.0,994.0,406.2,759.8,4909.95,255.5,980.0,949.4,905.2,174.0,1301.0,497.0,148.3,68.15,15.55,15.2,445.0,177.05,1201.0,669.0,33.65,62.0,791.0,754.0,19850.55,271.0,4390.0,764.35,75.45
2020-11-03,525.3,44.85,39.9,11.08,152.45,78.5,51.95,1225.0,424.2,1580.0,28.2,181.8,198.3,11.95,24.25,12.44,3431.0,5725.0,268.0,404.0,53.2,29.75,1225.0,1247.95,66.0,564.6,9.99,198.3,754.2,858.0,7.31,830.7,1077.0,1374.9,3593.0,3060.3,2604.7,825.0,336.8,24.25,1590.0,961.0,404.2,751.05,4859.0,257.4,993.05,919.75,914.0,174.95,1303.7,471.1,150.0,72.15,15.55,14.55,452.0,176.2,1170.3,681.0,33.9,62.45,785.35,736.05,19850.0,273.6,4429.6,767.85,75.0
2020-11-02,497.8,42.1,39.0,11.12,148.25,78.7,50.5,1195.0,417.95,1555.0,27.0,176.9,192.45,11.85,24.0,12.41,3340.0,5605.0,267.95,390.75,55.35,30.75,1195.0,1249.0,64.8,582.2,9.52,192.45,709.95,831.05,7.7,843.2,1070.0,1388.0,3560.0,3120.0,2665.0,815.0,342.4,24.0,1576.0,970.0,403.6,758.0,4904.45,264.0,1039.0,910.0,898.7,172.5,1263.0,469.0,155.0,75.5,15.9,15.15,466.0,173.05,1169.45,660.0,33.9,62.0,780.3,757.85,20495.7,276.0,4406.75,767.85,76.4
2020-10-30,495.8,43.3,39.3,10.95,148.0,77.0,51.35,1184.0,400.7,1572.2,26.7,174.25,189.5,11.7,23.6,12.4,3378.0,5672.0,267.1,383.4,55.8,29.3,1184.0,1297.0,64.0,560.45,9.07,189.5,707.0,846.0,7.71,841.0,1070.0,1344.5,3637.0,3101.0,2639.0,806.0,340.0,23.6,1638.0,979.8,403.9,762.1,4964.0,257.45,1026.0,991.0,914.7,178.0,1228.55,459.5,152.5,80.55,16.0,16.2,476.7,171.9,1178.0,673.0,34.55,62.0,768.35,740.0,20085.55,271.05,4450.2,780.0,77.0
2020-10-29,505.0,41.6,39.0,10.84,152.0,77.9,51.7,1202.0,391.6,1531.1,26.8,176.0,189.1,11.68,24.0,12.25,3362.0,5630.0,269.15,374.65,57.35,28.6,1202.0,1291.0,65.0,566.0,8.35,189.1,685.0,870.0,7.99,824.0,1060.2,1307.3,3510.0,3110.0,2605.0,791.45,333.75,24.0,1629.95,946.1,403.25,766.1,4935.0,250.85,1008.8,932.2,925.0,178.7,1250.05,460.2,154.4,82.9,15.25,15.25,455.0,174.9,1199.95,667.05,33.15,62.2,770.0,738.0,20168.9,271.25,4316.0,758.4,81.5
2020-10-28,510.0,42.5,39.8,10.99,156.9,83.3,54.3,1230.0,412.5,1580.0,27.45,176.05,195.3,12.01,23.5,12.85,3453.0,5660.0,273.1,383.0,59.0,29.9,1230.0,1266.0,66.45,575.0,8.0,195.3,733.0,836.1,7.89,852.0,1100.0,1365.0,3571.0,3210.0,2653.0,828.1,335.0,23.5,1573.6,970.0,414.0,771.0,5114.45,263.9,1050.0,956.8,915.0,181.35,1304.6,472.3,164.0,78.75,14.9,15.15,468.0,180.05,1242.0,702.4,34.9,62.9,780.85,690.3,20286.75,285.5,4376.4,769.8,80.9
2020-10-27,493.1,42.55,39.95,11.12,152.0,79.8,54.1,1221.1,404.55,1450.0,27.95,175.3,196.25,12.28,24.5,13.11,3325.0,5691.0,269.75,379.5,57.3,29.6,1221.1,1266.0,65.15,584.75,8.46,196.25,691.0,836.4,7.94,848.15,1107.0,1384.9,3515.05,3258.0,2696.85,824.4,338.1,24.5,1563.0,974.0,404.0,746.25,4983.0,251.0,1029.0,963.25,909.95,181.95,1310.0,475.7,160.1,74.05,15.8,16.0,452.5,176.65,1220.7,633.0,35.1,62.6,775.35,675.0,20204.6,278.3,4270.05,752.8,80.05
2020-10-26,507.0,43.25,40.0,11.44,152.6,80.9,56.6,1232.0,417.55,1383.05,27.45,179.7,202.1,12.62,24.5,14.01,3343.0,5872.0,275.6,375.0,57.75,30.5,1232.0,1317.0,65.7,575.0,8.1,202.1,705.1,858.0,8.2,854.1,1121.0,1370.0,3616.0,3328.9,2695.0,834.0,343.3,24.5,1609.65,980.0,418.55,759.35,5008.95,254.9,1018.0,990.1,919.95,185.9,1329.8,484.55,169.0,71.05,17.38,16.45,460.9,184.95,1245.1,638.0,35.2,63.7,784.85,698.45,20488.9,283.3,4478.95,802.0,83.9
2020-10-23,514.8,43.0,40.25,10.9,147.0,82.0,57.0,1240.0,416.2,1392.05,27.2,181.4,203.8,12.7,24.25,12.73,3328.35,5948.8,276.65,369.0,55.0,30.65,1240.0,1270.0,65.0,555.0,7.62,203.8,702.0,857.65,7.6,873.0,1134.45,1390.0,3402.0,3372.0,2684.0,839.0,346.1,24.25,1621.0,1032.15,426.0,764.0,5045.0,264.0,1012.0,992.55,900.0,181.45,1330.0,489.6,153.5,74.0,17.58,17.3,464.65,183.05,1241.8,645.0,35.15,64.45,791.3,685.95,20847.5,283.15,4401.65,770.0,80.0
2020-10-22,493.5,42.3,40.4,10.74,144.35,82.0,56.5,1242.0,416.9,1385.1,27.1,179.0,201.8,12.62,24.45,12.92,3161.0,5830.0,275.3,369.9,58.2,29.7,1242.0,1336.9,63.0,568.35,8.25,201.8,645.5,849.55,7.1,864.7,1146.0,1302.95,3491.85,3225.0,2666.8,842.2,340.5,24.45,1603.0,980.0,438.0,767.0,5046.9,251.0,1026.9,1010.0,930.55,183.25,1317.8,485.7,152.0,77.5,14.2,18.2,452.5,178.0,1236.2,641.15,33.75,63.3,792.0,670.0,20385.0,279.95,4431.2,754.7,76.0
2020-10-21,497.0,42.3,40.25,10.95,149.8,80.75,56.85,1231.0,416.0,1370.3,27.35,180.9,204.95,12.45,23.65,12.98,3279.0,5970.0,276.7,383.0,57.9,30.0,1231.0,1295.0,63.7,575.55,8.47,204.95,665.0,851.3,7.22,883.4,1142.0,1328.95,3474.1,3287.7,2739.0,850.5,349.6,23.65,1580.0,983.95,441.0,782.8,5088.0,250.1,1070.0,1019.95,925.0,182.95,1329.9,488.0,145.15,75.1,13.39,19.15,475.0,179.9,1240.0,651.5,34.5,62.3,781.0,664.0,20637.15,278.6,4451.0,750.35,77.65
2020-10-20,486.0,42.9,40.7,11.31,150.9,81.9,55.6,1212.0,413.95,1370.0,28.1,177.7,200.0,11.89,23.8,13.1,3262.0,6000.0,274.25,370.5,57.0,30.45,1212.0,1380.0,63.5,578.6,9.2,200.0,651.15,849.0,7.38,845.05,1119.85,1305.3,3474.85,3306.0,2722.0,818.0,344.5,23.8,1516.0,970.0,444.25,763.85,5100.0,248.05,1087.0,1027.65,918.0,178.65,1305.9,485.0,146.1,76.6,13.4,22.0,452.95,176.45,1227.0,646.5,34.5,64.6,775.0,629.95,20550.0,277.65,4471.6,740.0,73.0
2020-10-19,477.45,40.75,39.45,10.35,142.05,77.5,53.3,1220.0,400.1,1350.0,27.45,172.45,196.5,11.65,23.4,12.8,3243.0,5980.0,274.35,390.0,56.95,28.9,1220.0,1263.0,61.45,595.3,8.88,196.5,648.5,846.5,7.41,839.0,1133.6,1354.55,3622.2,3300.0,2777.0,829.9,343.0,23.4,1545.0,962.8,448.7,782.1,5202.0,253.6,1069.0,1046.95,860.0,180.0,1302.65,491.0,138.0,70.8,13.15,21.1,447.5,173.55,1234.0,665.0,34.75,66.6,774.0,647.8,20650.0,277.1,4490.0,762.45,70.9
2020-10-16,463.2,40.65,40.5,10.99,140.65,76.55,52.0,1182.0,394.2,1308.0,27.8,167.1,194.8,11.45,23.3,12.55,3299.9,5924.1,279.0,390.4,55.85,29.35,1182.0,1264.05,61.35,584.3,8.45,194.8,636.1,860.0,7.99,865.0,1112.0,1434.0,3699.95,3180.0,2751.0,814.5,342.9,23.3,1530.0,949.0,435.0,768.5,5040.0,253.0,1064.0,1001.0,872.0,186.55,1273.0,494.0,133.6,78.6,13.3,20.2,455.0,171.7,1234.0,659.0,32.55,63.55,750.1,660.0,20369.9,272.2,4434.0,759.2,71.45
2020-10-15,472.9,41.6,40.6,11.19,137.6,76.5,53.3,1214.8,407.0,1356.9,28.25,173.0,200.95,11.69,24.15,12.9,3370.0,6130.0,289.6,430.4,59.0,29.05,1214.8,1277.05,62.9,599.15,8.0,200.95,670.0,860.55,7.7,901.9,1184.0,1427.0,3755.0,3225.5,2810.1,851.0,350.6,24.15,1584.0,959.15,449.0,776.0,5188.0,255.0,1057.0,1044.0,902.0,182.75,1305.0,503.0,133.35,82.0,13.6,19.2,450.0,175.1,1220.5,647.0,34.6,67.3,759.0,662.2,20683.0,277.0,4380.0,767.0,71.25
2020-10-14,459.8,41.5,40.1,11.8,143.3,75.75,52.4,1193.3,394.15,1338.5,27.8,167.2,194.05,11.95,24.25,12.91,3252.5,5850.1,270.0,405.0,59.0,28.85,1193.3,1267.15,60.8,602.95,7.72,194.05,642.4,858.25,7.84,903.9,1164.7,1423.9,3580.75,3060.0,2840.15,868.0,366.6,24.25,1553.0,967.0,451.5,789.0,5185.0,262.2,1010.5,1058.25,934.7,178.15,1268.5,503.2,131.9,82.6,13.94,17.85,449.0,173.9,1224.0,680.0,32.95,62.35,745.85,676.9,20780.0,278.0,4378.0,764.2,70.15
2020-10-13,467.6,41.9,40.7,12.12,148.05,80.95,52.25,1214.15,401.6,1315.0,28.4,175.0,198.7,11.99,25.25,12.94,3325.0,5910.0,279.25,402.2,60.4,29.95,1214.15,1320.0,62.85,600.0,7.24,198.7,664.0,860.0,7.95,870.0,1135.0,1398.0,3510.0,3066.95,2845.0,857.7,378.0,25.25,1540.0,947.95,462.0,810.0,5228.8,245.0,977.0,1049.5,923.5,186.0,1315.0,513.0,128.0,90.25,13.69,18.2,452.5,171.95,1260.0,701.95,34.5,62.55,760.0,669.8,20752.6,279.75,4367.0,753.05,70.15
2020-10-12,473.35,44.8,42.0,12.45,151.1,80.7,53.4,1235.0,404.25,1326.1,29.4,181.5,200.05,12.5,25.0,13.16,3353.0,5948.8,286.45,411.65,62.8,29.75,1235.0,1267.0,63.0,616.45,6.95,200.05,642.5,866.05,8.0,865.0,1120.0,1419.0,3462.5,3090.0,2818.9,857.1,378.0,25.0,1560.0,959.2,453.45,806.0,5159.95,250.0,980.0,1030.0,940.0,186.5,1325.6,513.25,131.6,92.95,14.14,17.5,462.05,178.0,1265.0,683.45,35.55,63.75,749.75,679.0,21019.3,284.2,4294.7,790.0,71.0
2020-10-09,453.9,42.25,40.2,12.7,147.4,78.95,52.05,1200.0,388.6,1320.1,27.85,175.75,191.5,11.92,24.7,13.08,3333.7,5860.0,287.2,403.3,62.05,30.45,1200.0,1300.0,62.2,615.3,6.62,191.5,635.95,882.5,7.96,850.5,1099.0,1406.55,3475.0,3073.0,2823.0,857.0,363.0,24.7,1608.0,954.0,474.4,814.0,5146.0,261.7,988.0,1050.0,943.85,187.5,1339.0,527.0,129.4,87.4,14.0,17.5,460.0,178.95,1251.2,686.25,35.35,64.25,771.0,658.45,20951.85,289.0,4201.55,800.2,71.6
2020-10-08,454.0,41.65,40.2,12.85,144.0,79.8,51.25,1175.55,385.0,1326.0,27.85,178.25,191.55,11.94,24.45,13.18,3349.0,5915.0,311.0,417.8,65.15,30.9,1175.55,1320.0,62.5,620.0,6.8,191.55,641.5,897.05,7.99,855.0,1089.0,1376.9,3476.1,3048.0,2825.0,858.2,348.7,24.45,1644.9,971.0,454.3,774.95,5185.0,265.95,1011.1,1025.95,931.0,194.9,1319.0,512.2,134.7,92.0,14.05,16.4,459.9,180.6,1257.0,674.8,35.7,65.4,762.0,661.8,21251.0,288.0,4188.15,815.25,76.0
2020-10-07,448.4,41.7,41.1,13.46,145.0,81.6,51.95,1145.0,379.9,1340.0,28.25,180.4,192.8,11.91,24.45,13.32,3415.0,5940.0,304.0,418.5,63.5,29.7,1145.0,1340.0,64.05,627.4,5.96,192.8,653.4,894.3,7.85,830.15,1045.0,1355.0,3486.7,2952.0,2738.0,846.55,329.0,24.45,1590.0,1006.0,461.7,778.2,5158.0,259.45,989.0,1028.0,943.9,198.6,1345.0,521.0,132.1,90.3,14.13,15.3,474.95,182.5,1200.1,680.0,34.25,66.95,750.15,660.45,20500.05,290.0,4121.5,822.55,76.0
2020-10-06,455.0,42.0,41.25,14.0,144.45,82.5,51.0,1131.7,376.5,1321.6,28.3,177.25,190.55,12.2,25.0,13.35,3440.0,5960.0,291.0,407.0,59.2,30.65,1131.7,1253.0,64.0,632.05,6.4,190.55,661.7,839.0,8.29,832.0,1054.1,1340.1,3551.0,3032.7,2736.0,855.0,333.15,25.0,1615.0,976.9,461.0,783.45,5170.0,268.0,975.15,1049.0,963.0,197.0,1330.0,525.0,134.8,93.0,13.6,16.05,489.4,189.5,1207.9,673.9,34.25,65.95,751.2,669.4,20990.0,293.45,4162.25,832.7,74.15
